matrix,rows,cols,density_pct,nnz,threads,configuration,bind_policy,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Dynamic+SIMD+spread, chunk=32","spread",0.05,3094.17,12892.39,0.0,-48.25,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Guided+SIMD+spread, chunk=16","spread",0.05,2826.29,11776.19,0.0,-62.30,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,24,"Dynamic+SIMD+spread, chunk=16","spread",0.08,1930.49,8043.70,0.0,-137.61,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Static+SIMD+spread","spread",0.03,4491.88,16042.41,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Static+SIMD+Register+spread","spread",0.03,4381.69,15648.89,0.0,-2.51,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Static+SIMD+Affinity+spread","spread",0.03,4374.90,15624.64,0.0,-2.67,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Static+SIMD+Affinity+close","close",0.04,4340.49,15501.77,0.0,-3.49,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Static+SIMD+Register+close","close",0.04,4308.16,15386.29,0.0,-4.26,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Static+SIMD+master","master",0.04,4180.64,14930.85,0.0,-7.44,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Dynamic+SIMD+spread, chunk=32","spread",0.05,2867.87,10242.38,0.0,-56.63,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Guided+SIMD+spread, chunk=32","spread",0.05,2859.38,10212.07,0.0,-57.09,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Guided+SIMD+spread, chunk=16","spread",0.06,2496.50,8916.09,0.0,-79.93,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Dynamic+SIMD+spread, chunk=16","spread",0.09,1751.09,6253.91,0.0,-156.52,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,28,"Static+SIMD+close","close",0.57,267.01,953.62,0.0,-1582.26,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Static+SIMD+Affinity+spread","spread",0.03,4468.71,13964.71,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Static+SIMD+spread","spread",0.03,4448.54,13901.68,0.0,-0.45,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Static+SIMD+master","master",0.04,4235.19,13234.98,0.0,-5.51,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Static+SIMD+Affinity+close","close",0.04,4198.32,13119.76,0.0,-6.44,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Static+SIMD+Register+spread","spread",0.04,4174.82,13046.30,0.0,-7.04,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Static+SIMD+Register+close","close",0.04,4079.27,12747.71,0.0,-9.55,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Dynamic+SIMD+spread, chunk=32","spread",0.05,3184.48,9951.49,0.0,-40.33,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Guided+SIMD+spread, chunk=32","spread",0.05,3052.55,9539.22,0.0,-46.39,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Guided+SIMD+spread, chunk=16","spread",0.06,2747.43,8585.72,0.0,-62.65,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Dynamic+SIMD+spread, chunk=16","spread",0.07,2071.09,6472.16,0.0,-115.77,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,32,"Static+SIMD+close","close",0.25,608.35,1901.11,0.0,-634.56,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Static+SIMD+Affinity+spread","spread",9.11,16.73,46.47,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Dynamic+SIMD+spread, chunk=16","spread",9.12,16.72,46.44,0.0,-0.06,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Guided+SIMD+spread, chunk=32","spread",9.26,16.46,45.71,0.0,-1.66,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Dynamic+SIMD+spread, chunk=32","spread",9.28,16.42,45.60,0.0,-1.90,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Guided+SIMD+spread, chunk=16","spread",9.31,16.38,45.49,0.0,-2.16,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Static+SIMD+Affinity+close","close",9.32,16.35,45.42,0.0,-2.31,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Static+SIMD+close","close",9.44,16.15,44.87,0.0,-3.57,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Static+SIMD+Register+close","close",9.48,16.07,44.65,0.0,-4.08,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Static+SIMD+master","master",9.58,15.91,44.20,0.0,-5.12,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Static+SIMD+spread","spread",9.74,15.64,43.46,0.0,-6.93,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,36,"Static+SIMD+Register+spread","spread",10.07,15.14,42.05,0.0,-10.51,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Guided+SIMD+spread, chunk=32","spread",9.23,16.53,41.32,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Dynamic+SIMD+spread, chunk=16","spread",9.29,16.41,41.02,0.0,-0.72,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Guided+SIMD+spread, chunk=16","spread",9.29,16.41,41.02,0.0,-0.73,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Dynamic+SIMD+spread, chunk=32","spread",9.34,16.32,40.81,0.0,-1.25,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Static+SIMD+master","master",9.34,16.32,40.80,0.0,-1.28,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Static+SIMD+close","close",9.37,16.27,40.67,0.0,-1.60,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Static+SIMD+Register+spread","spread",9.42,16.19,40.48,0.0,-2.08,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Static+SIMD+Register+close","close",9.47,16.11,40.26,0.0,-2.62,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Static+SIMD+Affinity+close","close",9.54,15.98,39.96,0.0,-3.40,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Static+SIMD+Affinity+spread","spread",9.55,15.96,39.91,0.0,-3.53,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,40,"Static+SIMD+spread","spread",9.75,15.64,39.10,0.0,-5.69,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Static+SIMD+Affinity+spread","spread",9.31,16.42,37.31,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Static+SIMD+master","master",9.40,16.26,36.96,0.0,-0.96,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Guided+SIMD+spread, chunk=16","spread",9.48,16.13,36.66,0.0,-1.80,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Static+SIMD+Register+spread","spread",9.53,16.04,36.45,0.0,-2.37,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Dynamic+SIMD+spread, chunk=16","spread",9.56,15.99,36.34,0.0,-2.67,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Static+SIMD+spread","spread",9.63,15.87,36.06,0.0,-3.47,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Static+SIMD+Affinity+close","close",9.64,15.86,36.05,0.0,-3.52,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Static+SIMD+Register+close","close",9.70,15.75,35.80,0.0,-4.22,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Dynamic+SIMD+spread, chunk=32","spread",9.76,15.66,35.59,0.0,-4.85,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Static+SIMD+close","close",9.81,15.58,35.42,0.0,-5.35,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,44,"Guided+SIMD+spread, chunk=32","spread",9.95,15.36,34.91,0.0,-6.88,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Static+SIMD+Register+close","close",9.05,17.30,36.05,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Dynamic+SIMD+spread, chunk=16","spread",9.34,16.76,34.91,0.0,-3.25,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Static+SIMD+master","master",9.35,16.76,34.91,0.0,-3.25,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Static+SIMD+close","close",9.42,16.63,34.65,0.0,-4.02,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Static+SIMD+Register+spread","spread",9.60,16.31,33.98,0.0,-6.09,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Dynamic+SIMD+spread, chunk=32","spread",9.61,16.30,33.97,0.0,-6.12,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Static+SIMD+Affinity+spread","spread",9.63,16.27,33.89,0.0,-6.37,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Guided+SIMD+spread, chunk=16","spread",9.67,16.19,33.73,0.0,-6.86,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Guided+SIMD+spread, chunk=32","spread",9.70,16.14,33.63,0.0,-7.19,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Static+SIMD+Affinity+close","close",9.74,16.08,33.50,0.0,-7.61,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,48,"Static+SIMD+spread","spread",9.76,16.05,33.43,0.0,-7.82,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Static+SIMD+Affinity+spread","spread",9.47,16.10,29.81,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Static+SIMD+Register+close","close",9.67,15.76,29.19,0.0,-2.12,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Guided+SIMD+spread, chunk=16","spread",9.73,15.66,29.00,0.0,-2.77,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Static+SIMD+spread","spread",9.90,15.39,28.49,0.0,-4.62,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Static+SIMD+close","close",9.92,15.36,28.44,0.0,-4.80,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Static+SIMD+master","master",9.96,15.30,28.34,0.0,-5.18,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Dynamic+SIMD+spread, chunk=16","spread",9.98,15.27,28.28,0.0,-5.41,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Dynamic+SIMD+spread, chunk=32","spread",10.09,15.11,27.98,0.0,-6.54,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Static+SIMD+Affinity+close","close",10.10,15.08,27.93,0.0,-6.71,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Guided+SIMD+spread, chunk=32","spread",10.30,14.79,27.39,0.0,-8.84,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,54,"Static+SIMD+Register+spread","spread",10.45,14.59,27.01,0.0,-10.35,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Static+SIMD+Register+spread","spread",9.85,15.43,25.72,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Static+SIMD+Affinity+close","close",9.86,15.42,25.71,0.0,-0.05,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Static+SIMD+Register+close","close",10.12,15.02,25.04,0.0,-2.71,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Dynamic+SIMD+spread, chunk=32","spread",10.33,14.72,24.54,0.0,-4.82,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Guided+SIMD+spread, chunk=16","spread",10.36,14.68,24.47,0.0,-5.11,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Guided+SIMD+spread, chunk=32","spread",10.96,13.87,23.12,0.0,-11.23,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Static+SIMD+close","close",10.96,13.87,23.12,0.0,-11.24,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Static+SIMD+master","master",11.23,13.54,22.56,0.0,-13.99,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Dynamic+SIMD+spread, chunk=16","spread",11.59,13.12,21.87,0.0,-17.60,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Static+SIMD+spread","spread",11.88,12.80,21.33,0.0,-20.57,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,60,"Static+SIMD+Affinity+spread","spread",12.11,12.55,20.92,0.0,-22.93,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Static+SIMD+spread","spread",18.22,8.40,12.72,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Dynamic+SIMD+spread, chunk=32","spread",18.40,8.31,12.59,0.0,-1.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Static+SIMD+close","close",18.46,8.29,12.56,0.0,-1.29,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Static+SIMD+Register+close","close",18.59,8.23,12.47,0.0,-1.99,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Guided+SIMD+spread, chunk=16","spread",18.64,8.21,12.44,0.0,-2.28,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Static+SIMD+Affinity+spread","spread",18.64,8.21,12.44,0.0,-2.28,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Static+SIMD+Affinity+close","close",18.66,8.20,12.42,0.0,-2.40,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Dynamic+SIMD+spread, chunk=16","spread",18.82,8.13,12.32,0.0,-3.28,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Static+SIMD+Register+spread","spread",18.91,8.09,12.26,0.0,-3.79,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Guided+SIMD+spread, chunk=32","spread",18.92,8.09,12.25,0.0,-3.80,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,66,"Static+SIMD+master","master",19.00,8.05,12.20,0.0,-4.27,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Static+SIMD+close","close",18.42,8.28,11.51,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Static+SIMD+spread","spread",18.47,8.26,11.48,0.0,-0.27,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Static+SIMD+Affinity+close","close",18.47,8.26,11.47,0.0,-0.29,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Static+SIMD+Affinity+spread","spread",18.56,8.22,11.42,0.0,-0.78,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Dynamic+SIMD+spread, chunk=32","spread",18.56,8.22,11.41,0.0,-0.80,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Static+SIMD+Register+spread","spread",18.61,8.20,11.39,0.0,-1.05,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Guided+SIMD+spread, chunk=32","spread",18.71,8.16,11.33,0.0,-1.58,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Static+SIMD+Register+close","close",18.80,8.12,11.27,0.0,-2.08,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Static+SIMD+master","master",18.88,8.08,11.22,0.0,-2.53,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Dynamic+SIMD+spread, chunk=16","spread",19.02,8.02,11.14,0.0,-3.29,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,72,"Guided+SIMD+spread, chunk=16","spread",19.15,7.97,11.07,0.0,-3.98,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Static+SIMD+close","close",18.00,8.53,10.94,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Static+SIMD+spread","spread",18.38,8.35,10.71,0.0,-2.12,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Static+SIMD+Affinity+close","close",18.42,8.34,10.69,0.0,-2.33,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Static+SIMD+Register+spread","spread",18.47,8.31,10.66,0.0,-2.61,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Dynamic+SIMD+spread, chunk=32","spread",18.56,8.27,10.60,0.0,-3.14,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Guided+SIMD+spread, chunk=32","spread",18.62,8.24,10.57,0.0,-3.48,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Static+SIMD+Register+close","close",18.67,8.22,10.54,0.0,-3.74,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Guided+SIMD+spread, chunk=16","spread",18.93,8.11,10.40,0.0,-5.16,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Static+SIMD+master","master",18.98,8.09,10.37,0.0,-5.44,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Static+SIMD+Affinity+spread","spread",19.00,8.08,10.36,0.0,-5.54,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,78,"Dynamic+SIMD+spread, chunk=16","spread",19.03,8.07,10.35,0.0,-5.72,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Static+SIMD+close","close",18.32,8.56,10.19,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Static+SIMD+spread","spread",18.39,8.53,10.15,0.0,-0.37,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Static+SIMD+master","master",18.67,8.40,10.00,0.0,-1.90,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Static+SIMD+Affinity+close","close",18.67,8.40,10.00,0.0,-1.91,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Dynamic+SIMD+spread, chunk=16","spread",18.77,8.36,9.95,0.0,-2.46,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Static+SIMD+Register+close","close",18.78,8.35,9.94,0.0,-2.51,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Dynamic+SIMD+spread, chunk=32","spread",18.82,8.33,9.92,0.0,-2.73,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Guided+SIMD+spread, chunk=16","spread",18.83,8.33,9.92,0.0,-2.79,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Static+SIMD+Register+spread","spread",19.01,8.25,9.82,0.0,-3.75,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Static+SIMD+Affinity+spread","spread",19.03,8.24,9.81,0.0,-3.87,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,84,"Guided+SIMD+spread, chunk=32","spread",19.44,8.07,9.61,0.0,-6.12,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Static+SIMD+Register+close","close",18.34,8.45,9.39,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Static+SIMD+spread","spread",18.42,8.41,9.35,0.0,-0.41,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Guided+SIMD+spread, chunk=32","spread",18.42,8.41,9.35,0.0,-0.42,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Static+SIMD+close","close",18.58,8.34,9.26,0.0,-1.31,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Static+SIMD+Affinity+close","close",18.59,8.34,9.26,0.0,-1.33,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Dynamic+SIMD+spread, chunk=32","spread",18.70,8.28,9.20,0.0,-1.96,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Static+SIMD+master","master",18.80,8.24,9.16,0.0,-2.48,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Dynamic+SIMD+spread, chunk=16","spread",18.99,8.16,9.06,0.0,-3.54,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Static+SIMD+Register+spread","spread",19.07,8.12,9.03,0.0,-3.96,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Guided+SIMD+spread, chunk=16","spread",19.38,7.99,8.88,0.0,-5.67,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,90,"Static+SIMD+Affinity+spread","spread",19.39,7.99,8.88,0.0,-5.69,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Guided+SIMD+spread, chunk=32","spread",18.55,8.69,9.05,0.0,+0.00,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Static+SIMD+master","master",18.56,8.68,9.04,0.0,-0.07,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Static+SIMD+spread","spread",18.89,8.53,8.89,0.0,-1.85,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Static+SIMD+close","close",18.93,8.51,8.87,0.0,-2.04,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Dynamic+SIMD+spread, chunk=16","spread",18.96,8.50,8.85,0.0,-2.23,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Guided+SIMD+spread, chunk=16","spread",19.07,8.45,8.80,0.0,-2.81,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Static+SIMD+Register+spread","spread",19.26,8.37,8.72,0.0,-3.84,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Static+SIMD+Affinity+close","close",19.34,8.34,8.68,0.0,-4.24,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Static+SIMD+Register+close","close",19.42,8.30,8.64,0.0,-4.71,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Static+SIMD+Affinity+spread","spread",19.46,8.28,8.63,0.0,-4.92,0,""
"11k_0p35.mtx",11k_0p35.mtx,NA,NA,NA,96,"Dynamic+SIMD+spread, chunk=32","spread",19.91,8.10,8.43,0.0,-7.33,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Static+SIMD+Register+close","close",0.03,4334.06,18058.59,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Static+SIMD+Register+spread","spread",0.03,4249.21,17705.04,0.0,-2.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Static+SIMD+spread","spread",0.04,4032.12,16800.51,0.0,-7.49,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Static+SIMD+master","master",0.04,4009.46,16706.10,0.0,-8.10,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Static+SIMD+close","close",0.04,4003.54,16681.42,0.0,-8.26,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Static+SIMD+Affinity+spread","spread",0.04,3971.96,16549.84,0.0,-9.12,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Static+SIMD+Affinity+close","close",0.04,3950.77,16461.55,0.0,-9.70,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Guided+SIMD+spread, chunk=32","spread",0.05,2901.62,12090.07,0.0,-49.37,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Dynamic+SIMD+spread, chunk=32","spread",0.05,2754.70,11477.93,0.0,-57.33,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Guided+SIMD+spread, chunk=16","spread",0.05,2630.04,10958.49,0.0,-64.79,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,24,"Dynamic+SIMD+spread, chunk=16","spread",0.08,1793.24,7471.85,0.0,-141.69,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Static+SIMD+Affinity+spread","spread",0.03,4408.38,15744.21,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Static+SIMD+Register+spread","spread",0.03,4403.06,15725.20,0.0,-0.12,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Static+SIMD+Affinity+close","close",0.03,4401.82,15720.80,0.0,-0.15,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Static+SIMD+Register+close","close",0.03,4392.53,15687.62,0.0,-0.36,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Static+SIMD+spread","spread",0.03,4368.59,15602.10,0.0,-0.91,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Static+SIMD+master","master",0.03,4296.33,15344.03,0.0,-2.61,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Static+SIMD+close","close",0.03,4287.16,15311.28,0.0,-2.83,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Dynamic+SIMD+spread, chunk=32","spread",0.05,2876.93,10274.73,0.0,-53.23,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Guided+SIMD+spread, chunk=32","spread",0.05,2847.25,10168.76,0.0,-54.83,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Guided+SIMD+spread, chunk=16","spread",0.05,2582.58,9223.48,0.0,-70.70,0,""
